TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,Received2,TotalTime2,TotalPower2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,time
1633293,7,2.623738,2.563074,2.487147,2.690489,2.579644,2.641961,2.475599,2.562579,2.475599,0.999285,32.000000,7.000000,0.000000,0.891408,0.859873,2.857773,7.000000,0.000000,0.870798,0.723270,26208.000000,8.049152,8189.895168,3.063287,7.000000,0.000000,0.845002,0.949367,2.985049,7.000000,0.000000,0.914087,0.906250,2.724814,7.000000,0.000000,0.876427,0.875000,2.965886,7.000000,0.000000,0.897599,0.949367,2.577570,7.000000,0.000000,0.841078,0.822785,1.922194,7.000000,0.000000,0.870630,0.833333,3.118038,2023-01-09T23:12:23Z
1636315,0,2.605610,2.563074,2.487147,2.690489,2.579644,2.641961,2.475599,2.562579,2.475599,0.999310,32.000000,7.000000,0.000000,0.885249,0.858896,2.858389,7.000000,0.000000,0.870798,0.723270,26208.000000,8.049152,8189.895168,3.063287,7.000000,0.000000,0.845002,0.949367,2.985049,7.000000,0.000000,0.914087,0.906250,2.724814,7.000000,0.000000,0.876427,0.875000,2.965886,7.000000,0.000000,0.897599,0.949367,2.577570,7.000000,0.000000,0.841078,0.822785,1.922194,7.000000,0.000000,0.870630,0.833333,3.118038,2023-01-09T23:12:26Z
1638332,2,2.605610,2.563074,2.659915,2.690489,2.579644,2.641961,2.475599,2.562579,2.475599,0.999404,32.000000,7.000000,0.000000,0.885249,0.858896,2.858389,7.000000,0.000000,0.870798,0.723270,26432.000000,8.115968,8265.998592,3.062183,7.000000,0.000000,0.903699,0.950920,2.984767,7.000000,0.000000,0.914087,0.906250,2.724814,7.000000,0.000000,0.876427,0.875000,2.965886,7.000000,0.000000,0.897599,0.949367,2.577570,7.000000,0.000000,0.841078,0.822785,1.922194,7.000000,0.000000,0.870630,0.833333,3.118038,2023-01-09T23:12:28Z
1641348,5,2.605610,2.563074,2.659915,2.690489,2.579644,2.622875,2.475599,2.562579,2.475599,0.999429,32.000000,7.000000,0.000000,0.885249,0.858896,2.858389,7.000000,0.000000,0.870798,0.723270,26432.000000,8.115968,8265.998592,3.062183,7.000000,0.000000,0.903699,0.950920,2.984767,7.000000,0.000000,0.914087,0.906250,2.726239,7.000000,0.000000,0.876427,0.875000,2.965722,7.000000,0.000000,0.891115,0.950920,2.579708,7.000000,0.000000,0.841078,0.822785,1.922194,7.000000,0.000000,0.870630,0.833333,3.118038,2023-01-09T23:12:31Z
1642360,6,2.605610,2.563074,2.659915,2.690489,2.579644,2.622875,2.571245,2.562579,2.562579,0.999707,32.000000,7.000000,0.000000,0.885249,0.858896,2.858389,7.000000,0.000000,0.870798,0.723270,26432.000000,8.115968,8265.998592,3.062183,7.000000,0.000000,0.903699,0.950920,2.984767,7.000000,0.000000,0.914087,0.906250,2.726239,7.000000,0.000000,0.876427,0.875000,2.965722,7.000000,0.000000,0.891115,0.950920,2.579708,7.000000,0.000000,0.873574,0.828221,1.927338,7.000000,0.000000,0.870630,0.833333,3.118038,2023-01-09T23:12:32Z
1657472,1,2.605610,2.587811,2.659915,2.690489,2.579644,2.622875,2.571245,2.562579,2.562579,0.999737,32.000000,7.000000,0.000000,0.885249,0.858896,2.859594,7.000000,0.000000,0.879202,0.727273,26880.000000,8.249600,8418.205440,3.060035,7.000000,0.000000,0.903699,0.950920,2.984767,7.000000,0.000000,0.914087,0.906250,2.726239,7.000000,0.000000,0.876427,0.875000,2.965560,7.000000,0.000000,0.891115,0.950920,2.581820,7.000000,0.000000,0.873574,0.828221,1.932430,7.000000,0.000000,0.870630,0.833333,3.115237,2023-01-09T23:12:47Z
1660491,4,2.605610,2.587811,2.659915,2.690489,2.642084,2.622875,2.571245,2.562579,2.562579,0.999746,32.000000,7.000000,0.000000,0.885249,0.858896,2.859594,7.000000,0.000000,0.879202,0.727273,26880.000000,8.249600,8418.205440,3.060035,7.000000,0.000000,0.903699,0.950920,2.984489,7.000000,0.000000,0.914087,0.906250,2.727646,7.000000,0.000000,0.897641,0.878788,2.965400,7.000000,0.000000,0.891115,0.950920,2.581820,7.000000,0.000000,0.873574,0.828221,1.932430,7.000000,0.000000,0.870630,0.833333,3.115237,2023-01-09T23:12:51Z
1679608,3,2.605610,2.587811,2.659915,2.607985,2.642084,2.622875,2.571245,2.562579,2.562579,0.999855,32.000000,7.000000,0.000000,0.885249,0.858896,2.860765,7.000000,0.000000,0.879202,0.727273,27328.000000,8.383232,8570.412288,3.057963,7.000000,0.000000,0.903699,0.950920,2.983944,7.000000,0.000000,0.886056,0.898204,2.730406,7.000000,0.000000,0.897641,0.878788,2.965242,7.000000,0.000000,0.891115,0.950920,2.585973,7.000000,0.000000,0.873574,0.828221,1.942462,7.000000,0.000000,0.870630,0.833333,3.112524,2023-01-09T23:13:10Z
1683638,7,2.605610,2.587811,2.659915,2.607985,2.642084,2.622875,2.571245,2.650810,2.571245,0.999876,32.000000,7.000000,0.000000,0.885249,0.858896,2.860765,7.000000,0.000000,0.879202,0.727273,27328.000000,8.383232,8570.412288,3.057963,7.000000,0.000000,0.903699,0.950920,2.983944,7.000000,0.000000,0.886056,0.898204,2.730406,7.000000,0.000000,0.897641,0.878788,2.965087,7.000000,0.000000,0.891115,0.950920,2.588013,7.000000,0.000000,0.873574,0.828221,1.947404,7.000000,0.000000,0.900606,0.838323,3.111200,2023-01-09T23:13:14Z
1691715,5,2.605610,2.587811,2.659915,2.607985,2.642084,2.561732,2.571245,2.650810,2.561732,0.999825,32.000000,7.000000,0.000000,0.885249,0.858896,2.860765,7.000000,0.000000,0.879202,0.727273,27552.000000,8.450048,8646.515712,3.056954,7.000000,0.000000,0.903699,0.950920,2.983677,7.000000,0.000000,0.886056,0.898204,2.731760,7.000000,0.000000,0.897641,0.878788,2.964934,7.000000,0.000000,0.870342,0.952381,2.590030,7.000000,0.000000,0.873574,0.828221,1.947404,7.000000,0.000000,0.900606,0.838323,3.111200,2023-01-09T23:13:22Z
1692727,6,2.605610,2.587811,2.659915,2.607985,2.642084,2.561732,2.636018,2.650810,2.561732,0.999853,32.000000,7.000000,0.000000,0.885249,0.858896,2.860765,7.000000,0.000000,0.879202,0.727273,27552.000000,8.450048,8646.515712,3.056954,7.000000,0.000000,0.903699,0.950920,2.983677,7.000000,0.000000,0.886056,0.898204,2.731760,7.000000,0.000000,0.897641,0.878788,2.964934,7.000000,0.000000,0.870342,0.952381,2.590030,7.000000,0.000000,0.895580,0.833333,1.952298,7.000000,0.000000,0.900606,0.838323,3.111200,2023-01-09T23:13:23Z
1696743,0,2.617428,2.587811,2.659915,2.607985,2.642084,2.561732,2.636018,2.650810,2.561732,0.999857,32.000000,7.000000,0.000000,0.889265,0.857988,2.861339,7.000000,0.000000,0.879202,0.727273,27552.000000,8.450048,8646.515712,3.056954,7.000000,0.000000,0.903699,0.950920,2.983677,7.000000,0.000000,0.886056,0.898204,2.731760,7.000000,0.000000,0.897641,0.878788,2.964934,7.000000,0.000000,0.870342,0.952381,2.590030,7.000000,0.000000,0.895580,0.833333,1.952298,7.000000,0.000000,0.900606,0.838323,3.109896,2023-01-09T23:13:27Z
1698754,2,2.617428,2.587811,2.651433,2.607985,2.642084,2.561732,2.636018,2.650810,2.561732,0.999868,32.000000,7.000000,0.000000,0.889265,0.857988,2.861339,7.000000,0.000000,0.879202,0.727273,27552.000000,8.450048,8646.515712,3.056954,7.000000,0.000000,0.900818,0.946746,2.983413,7.000000,0.000000,0.886056,0.898204,2.731760,7.000000,0.000000,0.897641,0.878788,2.964934,7.000000,0.000000,0.870342,0.952381,2.590030,7.000000,0.000000,0.895580,0.833333,1.952298,7.000000,0.000000,0.900606,0.838323,3.109896,2023-01-09T23:13:29Z
1710859,4,2.617428,2.587811,2.651433,2.607985,2.579644,2.561732,2.636018,2.650810,2.561732,0.999856,32.000000,7.000000,0.000000,0.889265,0.857988,2.861905,7.000000,0.000000,0.879202,0.727273,27776.000000,8.516864,8722.619136,3.055963,7.000000,0.000000,0.900818,0.946746,2.983153,7.000000,0.000000,0.886056,0.898204,2.734417,7.000000,0.000000,0.876427,0.882353,2.964634,7.000000,0.000000,0.870342,0.952381,2.592025,7.000000,0.000000,0.895580,0.833333,1.957143,7.000000,0.000000,0.900606,0.838323,3.108612,2023-01-09T23:13:41Z
1728002,1,2.617428,2.632135,2.651433,2.607985,2.579644,2.561732,2.636018,2.650810,2.561732,0.999864,32.000000,7.000000,0.000000,0.889265,0.857988,2.863013,7.000000,0.000000,0.894261,0.726744,28000.000000,8.583680,8798.722560,3.054989,7.000000,0.000000,0.900818,0.946746,2.982896,7.000000,0.000000,0.886056,0.898204,2.734417,7.000000,0.000000,0.876427,0.882353,2.964488,7.000000,0.000000,0.870342,0.952381,2.595947,7.000000,0.000000,0.895580,0.833333,1.961941,7.000000,0.000000,0.900606,0.838323,3.106103,2023-01-09T23:13:58Z
1734065,7,2.617428,2.632135,2.651433,2.607985,2.579644,2.561732,2.636018,2.523880,2.523880,0.999760,32.000000,7.000000,0.000000,0.889265,0.857988,2.863013,7.000000,0.000000,0.894261,0.726744,28000.000000,8.583680,8798.722560,3.054989,7.000000,0.000000,0.900818,0.946746,2.982643,7.000000,0.000000,0.886056,0.898204,2.735720,7.000000,0.000000,0.876427,0.882353,2.964343,7.000000,0.000000,0.870342,0.952381,2.597876,7.000000,0.000000,0.895580,0.833333,1.966693,7.000000,0.000000,0.857482,0.843023,3.104877,2023-01-09T23:14:04Z
1740124,3,2.617428,2.632135,2.651433,2.607903,2.579644,2.561732,2.636018,2.523880,2.523880,0.999760,32.000000,7.000000,0.000000,0.889265,0.857988,2.863556,7.000000,0.000000,0.894261,0.726744,28224.000000,8.650496,8874.825984,3.054032,7.000000,0.000000,0.900818,0.946746,2.982392,7.000000,0.000000,0.886028,0.895954,2.737007,7.000000,0.000000,0.876427,0.882353,2.964343,7.000000,0.000000,0.870342,0.952381,2.597876,7.000000,0.000000,0.895580,0.833333,1.966693,7.000000,0.000000,0.857482,0.843023,3.104877,2023-01-09T23:14:10Z
1742138,5,2.617428,2.632135,2.651433,2.607903,2.579644,2.559733,2.636018,2.523880,2.523880,0.999757,32.000000,7.000000,0.000000,0.889265,0.857988,2.863556,7.000000,0.000000,0.894261,0.726744,28224.000000,8.650496,8874.825984,3.054032,7.000000,0.000000,0.900818,0.946746,2.982392,7.000000,0.000000,0.886028,0.895954,2.737007,7.000000,0.000000,0.876427,0.882353,2.964343,7.000000,0.000000,0.869663,0.953757,2.599783,7.000000,0.000000,0.895580,0.833333,1.966693,7.000000,0.000000,0.857482,0.843023,3.104877,2023-01-09T23:14:12Z
1747160,0,2.591726,2.632135,2.651433,2.607903,2.579644,2.559733,2.636018,2.523880,2.523880,0.999761,32.000000,7.000000,0.000000,0.880532,0.862069,2.864091,7.000000,0.000000,0.894261,0.726744,28224.000000,8.650496,8874.825984,3.054032,7.000000,0.000000,0.900818,0.946746,2.982392,7.000000,0.000000,0.886028,0.895954,2.737007,7.000000,0.000000,0.876427,0.882353,2.964343,7.000000,0.000000,0.869663,0.953757,2.599783,7.000000,0.000000,0.895580,0.833333,1.971399,7.000000,0.000000,0.857482,0.843023,3.103669,2023-01-09T23:14:17Z
1749183,2,2.591726,2.632135,2.588707,2.607903,2.579644,2.559733,2.636018,2.523880,2.523880,0.999821,32.000000,7.000000,0.000000,0.880532,0.862069,2.864091,7.000000,0.000000,0.894261,0.726744,28448.000000,8.717312,8950.929408,3.053091,7.000000,0.000000,0.879506,0.948276,2.982145,7.000000,0.000000,0.886028,0.895954,2.737007,7.000000,0.000000,0.876427,0.882353,2.964343,7.000000,0.000000,0.869663,0.953757,2.599783,7.000000,0.000000,0.895580,0.833333,1.971399,7.000000,0.000000,0.857482,0.843023,3.103669,2023-01-09T23:14:19Z
1753232,6,2.591726,2.632135,2.588707,2.607903,2.579644,2.559733,2.634366,2.523880,2.523880,0.999824,32.000000,7.000000,0.000000,0.880532,0.862069,2.864091,7.000000,0.000000,0.894261,0.726744,28448.000000,8.717312,8950.929408,3.053091,7.000000,0.000000,0.879506,0.948276,2.982145,7.000000,0.000000,0.886028,0.895954,2.738279,7.000000,0.000000,0.876427,0.882353,2.964200,7.000000,0.000000,0.869663,0.953757,2.601669,7.000000,0.000000,0.895019,0.833333,1.976060,7.000000,0.000000,0.857482,0.843023,3.103669,2023-01-09T23:14:23Z
1771365,4,2.591726,2.632135,2.588707,2.607903,2.634624,2.559733,2.634366,2.523880,2.523880,0.999796,32.000000,7.000000,0.000000,0.880532,0.862069,2.865141,7.000000,0.000000,0.894261,0.726744,28896.000000,8.850944,9103.136256,3.051256,7.000000,0.000000,0.879506,0.948276,2.981660,7.000000,0.000000,0.886028,0.895954,2.740775,7.000000,0.000000,0.895107,0.880682,2.963920,7.000000,0.000000,0.869663,0.953757,2.603535,7.000000,0.000000,0.895019,0.833333,1.980677,7.000000,0.000000,0.857482,0.843023,3.101306,2023-01-09T23:14:41Z
1778423,1,2.591726,2.607222,2.588707,2.607903,2.634624,2.559733,2.634366,2.523880,2.523880,0.999818,32.000000,7.000000,0.000000,0.880532,0.862069,2.865141,7.000000,0.000000,0.885797,0.734463,29120.000000,8.917760,9179.239680,3.050362,7.000000,0.000000,0.879506,0.948276,2.981660,7.000000,0.000000,0.886028,0.895954,2.740775,7.000000,0.000000,0.895107,0.880682,2.963920,7.000000,0.000000,0.869663,0.953757,2.605381,7.000000,0.000000,0.895019,0.833333,1.985250,7.000000,0.000000,0.857482,0.843023,3.100151,2023-01-09T23:14:48Z
1784475,7,2.591726,2.607222,2.588707,2.607903,2.634624,2.559733,2.634366,2.639311,2.559733,0.999902,32.000000,7.000000,0.000000,0.880532,0.862069,2.865141,7.000000,0.000000,0.885797,0.734463,29120.000000,8.917760,9179.239680,3.050362,7.000000,0.000000,0.879506,0.948276,2.981422,7.000000,0.000000,0.886028,0.895954,2.742001,7.000000,0.000000,0.895107,0.880682,2.963783,7.000000,0.000000,0.869663,0.953757,2.607206,7.000000,0.000000,0.895019,0.833333,1.989779,7.000000,0.000000,0.896699,0.847458,3.099013,2023-01-09T23:14:54Z
1790498,3,2.591726,2.607222,2.588707,2.690157,2.634624,2.559733,2.634366,2.639311,2.559733,0.999795,32.000000,7.000000,0.000000,0.880532,0.862069,2.865141,7.000000,0.000000,0.885797,0.734463,29344.000000,8.984576,9255.343104,3.049482,7.000000,0.000000,0.879506,0.948276,2.981422,7.000000,0.000000,0.913974,0.898876,2.743211,7.000000,0.000000,0.895107,0.880682,2.963783,7.000000,0.000000,0.869663,0.953757,2.607206,7.000000,0.000000,0.895019,0.833333,1.989779,7.000000,0.000000,0.896699,0.847458,3.099013,2023-01-09T23:15:01Z
1792526,5,2.591726,2.607222,2.588707,2.690157,2.634624,2.547522,2.634366,2.639311,2.547522,0.999766,32.000000,7.000000,0.000000,0.880532,0.862069,2.865141,7.000000,0.000000,0.885797,0.734463,29344.000000,8.984576,9255.343104,3.049482,7.000000,0.000000,0.879506,0.948276,2.981422,7.000000,0.000000,0.913974,0.898876,2.743211,7.000000,0.000000,0.895107,0.880682,2.963648,7.000000,0.000000,0.865514,0.955056,2.609012,7.000000,0.000000,0.895019,0.833333,1.989779,7.000000,0.000000,0.896699,0.847458,3.099013,2023-01-09T23:15:03Z
